,p,v
196,296.6195475761421,6.790304088178036
197,300.00537999745205,6.773337032274389
198,303.41282367405597,6.756440518669261
199,306.84195580274826,6.7396141374426985
200,310.2928537045656,6.722857481732292
201,313.7655948436849,6.706170147705344
202,317.2602567420625,6.689551734531348
203,320.7769170872287,6.673001844354744
204,324.31565363174474,6.656520082267983
205,327.87654423748296,6.640106056284877
206,331.4596669061869,6.6237593773142125
207,335.06509973421936,6.607479659133684
208,338.6929209312933,6.591266518364064
209,342.34320880919904,6.575119574443671
210,346.0160417930605,6.5590384496031096
211,349.711498405856,6.543022768840259
212,353.42965730722307,6.5270721598955435
213,357.17059724311827,6.511186253227458
214,360.9343970767084,6.495364681988351
215,364.7211357963689,6.479607082000459
216,368.53089246459837,6.463913091732199
217,372.36374627297374,6.448282352274703
218,376.2197765303399,6.4327145073186065
219,380.09906265108896,6.4172092031310655
220,384.00168414314396,6.4017660885330265
221,387.9277206435834,6.3863848148767355
222,391.87725189905416,6.3710650360234515
223,395.8503577332369,6.35580640832144
224,399.8471181275758,6.340608590584154
225,403.867613140486,6.325471244068647
226,407.91192293136953,6.310394032454237
227,411.9801278098863,6.295376621821353
228,416.0723081662872,6.280418680630622
229,420.1885445043045,6.265519879702165
230,424.3289174074726,6.250679892195111
231,428.4935076393843,6.235898393587306
232,432.68239601477694,6.221175061655241
233,436.8956634613044,6.2065095764541995
234,441.1333910367335,6.191901620298567
235,445.39565989554524,6.17735087774238
236,449.6825513397737,6.162857035560057
237,453.9941467078768,6.148419782727326
238,458.33052749436604,6.1340388104023384
239,462.6917752900916,6.1197138119069905
240,467.0779718208138,6.105444482708424
241,471.48919887811456,6.0912305204007025
242,475.92553838424755,6.077071624686698
243,480.387072392382,6.0629674973601375
244,484.87388300765514,6.048917842287838
245,489.3860525057997,6.034922365392117
246,493.9236632629116,6.020980774633393
247,498.4867976974249,6.0070927799929255
248,503.0755384077776,5.993258093455779
249,507.6899680969883,5.9794764289939035
250,512.3301695502435,5.9657475025494175
251,516.9962256571682,5.952071032018045
252,521.6882194113298,5.93844673723273
253,526.4062339788136,5.9248743399473796
254,531.1503525849959,5.911353563820808
255,535.9206585363828,5.897884134400816
256,540.7172352986628,5.884465779108437
257,545.5401664325782,5.871098227222328
258,550.3895355847201,5.857781209863319
259,555.265426547487,5.844514459979126
260,560.1679231988015,5.831297712329189
261,565.0971095160437,5.818130703469682
262,570.0530696134568,5.805013171738654
263,575.0358877236947,5.791944857241327
264,580.0456481314576,5.77892550183552
265,585.0824352438799,5.765954849117242
266,590.1463336486178,5.753032644406388
267,595.237427961056,5.740158634732614
268,600.3558029239471,5.727332568821317
269,605.5015434128557,5.714554197079765
270,610.6747344027461,5.701823271583355
271,615.8754609723381,5.689139546062021
272,621.103808289125,5.676502775886743
273,626.3598616686785,5.663912718056202
274,631.6437065057105,5.651369131183577
275,636.9554283082956,5.638871775483438
276,642.2951127329601,5.626420412758791
277,647.6628454703854,5.6140148063882265
278,653.0587123493028,5.6016547213132135
279,658.4827993571631,5.589339924025487
280,663.9351925351998,5.5770701825545785
281,669.4159780581656,5.564845266455458
282,674.9252421788524,5.5526649467962805
283,680.4630712739014,5.5405289961462705
284,686.0295518435904,5.52843718856371
285,691.624770502019,5.516389299584027
286,697.2488139566981,5.504385106208027
287,702.9017690026569,5.492424386890207
288,708.5837225587085,5.48050692152719
289,714.2947616837139,5.468632491446271
290,720.0349735188756,5.45680087939407
291,725.8044452716817,5.445011869525281
292,731.6032643423873,5.4332652473915415
293,737.4315181869264,5.421560799930397
294,743.2892943693769,5.409898315454363
295,749.1766805945255,5.398277583640103
296,755.0937646490052,5.386698395517699
297,761.0406344113144,5.375160543460019
